,rnaspider
00093_dnfs_0042161.pdb,0.0
00437_r1feb2024_0077428.pdb,0.0
00158_dnfs_0107310.pdb,0.0
00357_okr6d_0000438.pdb,0.0
00330_dnfs_0279156.pdb,0.0
00333_dnfs_0282014.pdb,0.0
00181_dnfs_0130294.pdb,0.0
00048_cpr7p_0034289.pdb,0.0
00404_r1feb2024_0044637.pdb,0.0
00401_r1feb2024_0041823.pdb,0.0
00152_dnfs_0101323.pdb,0.0
00400_r1feb2024_0040874.pdb,0.0
00162_dnfs_0111038.pdb,0.0
00175_dnfs_0124508.pdb,0.0
00420_r1feb2024_0060445.pdb,0.0
00243_dnfs_0192189.pdb,0.0
00425_r1feb2024_0065423.pdb,0.0
00358_okr6d_0000566.pdb,0.0
00221_dnfs_0170239.pdb,0.0
00436_r1feb2024_0076338.pdb,0.0
00141_dnfs_0090119.pdb,0.0
00393_r1feb2024_0033466.pdb,0.0
00310_dnfs_0258924.pdb,0.0
00386_r1feb2024_0027136.pdb,0.0
00235_dnfs_0183941.pdb,0.0
00182_dnfs_0131550.pdb,0.0
00409_r1feb2024_0049500.pdb,0.0
00254_dnfs_0203239.pdb,0.0
00237_dnfs_0185979.pdb,0.0
00249_dnfs_0198376.pdb,0.0
00224_dnfs_0173241.pdb,0.0
00357_okr6d_0000072.pdb,0.0
00388_r1feb2024_0028714.pdb,0.0
00081_dnfs_0030442.pdb,0.0
00445_r1feb2024_0085986.pdb,0.0
00271_dnfs_0220643.pdb,0.0
00418_r1feb2024_0059043.pdb,0.0
00437_r1feb2024_0077700.pdb,0.0
00362_r1feb2024_0002799.pdb,0.0
00420_r1feb2024_0060558.pdb,0.0
00378_r1feb2024_0018624.pdb,0.0
00276_dnfs_0225674.pdb,0.0
00326_dnfs_0275555.pdb,0.0
00427_r1feb2024_0068129.pdb,0.0
00437_r1feb2024_0077638.pdb,0.0
00380_r1feb2024_0020475.pdb,0.0
00368_r1feb2024_0008433.pdb,0.0
00233_dnfs_0182332.pdb,0.0
00436_r1feb2024_0076410.pdb,0.0
00385_r1feb2024_0025548.pdb,0.0
00028_cpr7p_0014534.pdb,0.0
00408_r1feb2024_0048743.pdb,0.0
00104_dnfs_0052993.pdb,0.0
00352_dnfs_0301711.pdb,0.0
00339_dnfs_0288551.pdb,0.0
00093_dnfs_0042525.pdb,0.0
00083_dnfs_0032394.pdb,0.0
00350_dnfs_0298876.pdb,0.0
00289_dnfs_0237894.pdb,0.0
00396_r1feb2024_0037103.pdb,0.0
00219_dnfs_0167904.pdb,0.0
00441_r1feb2024_0082003.pdb,0.0
00328_dnfs_0277327.pdb,0.0
00133_dnfs_0081852.pdb,0.0
00071_dnfs_0020262.pdb,0.0
00060_dnfs_0009736.pdb,0.0
00340_dnfs_0289116.pdb,0.0
00154_dnfs_0103080.pdb,0.0
00365_r1feb2024_0005662.pdb,0.0
00115_dnfs_0064662.pdb,0.0
00424_r1feb2024_0064661.pdb,0.0
00346_dnfs_0295706.pdb,0.0
00367_r1feb2024_0007884.pdb,0.0
00357_okr6d_0000492.pdb,0.0
00394_r1feb2024_0034390.pdb,0.0
00375_r1feb2024_0015381.pdb,0.0
00425_r1feb2024_0065999.pdb,0.0
00113_dnfs_0061835.pdb,0.0
00170_dnfs_0119279.pdb,0.0
00445_r1feb2024_0085679.pdb,0.0
00405_r1feb2024_0045722.pdb,0.0
00445_r1feb2024_0085593.pdb,0.0
00391_r1feb2024_0031575.pdb,0.0
00097_dnfs_0046318.pdb,0.0
00134_dnfs_0083354.pdb,0.0
00388_r1feb2024_0028267.pdb,0.0
00341_dnfs_0290313.pdb,0.0
00416_r1feb2024_0057078.pdb,0.0
00428_r1feb2024_0068625.pdb,0.0
00417_r1feb2024_0058072.pdb,0.0
00277_dnfs_0226354.pdb,0.0
00367_r1feb2024_0007850.pdb,0.0
00046_cpr7p_0032151.pdb,0.0
00229_dnfs_0178698.pdb,0.0
00187_dnfs_0136634.pdb,0.0
00406_r1feb2024_0046505.pdb,0.0
00357_okr6d_0000393.pdb,0.0
00336_dnfs_0285021.pdb,0.0
00388_r1feb2024_0028757.pdb,0.0
00259_dnfs_0208755.pdb,0.0
00400_r1feb2024_0041021.pdb,0.0
00446_r1feb2024_0087025.pdb,0.0
00348_dnfs_0297821.pdb,0.0
00354_dnfs_0303077.pdb,0.0
00396_r1feb2024_0036348.pdb,0.0
00408_r1feb2024_0048637.pdb,0.0
00176_dnfs_0125233.pdb,0.0
00427_r1feb2024_0068111.pdb,0.0
00130_dnfs_0079638.pdb,0.0
00369_r1feb2024_0010166.pdb,0.0
00402_r1feb2024_0042637.pdb,0.0
00326_dnfs_0274952.pdb,0.0
00226_dnfs_0175204.pdb,0.0
00124_dnfs_0073724.pdb,0.0
00307_dnfs_0256094.pdb,0.0
00211_dnfs_0160197.pdb,0.0
00402_r1feb2024_0042684.pdb,0.0
00402_r1feb2024_0042754.pdb,0.0
00372_r1feb2024_0012351.pdb,0.0
00237_dnfs_0186660.pdb,0.0
00236_dnfs_0184988.pdb,0.0
00285_dnfs_0233907.pdb,0.0
00428_r1feb2024_0068733.pdb,0.0
00147_dnfs_0096720.pdb,0.0
00365_r1feb2024_0005482.pdb,0.0
00124_dnfs_0073633.pdb,0.0
00357_okr6d_0000025.pdb,1.0
00422_r1feb2024_0062751.pdb,0.0
00370_r1feb2024_0010967.pdb,0.0
00085_dnfs_0034119.pdb,0.0
00224_dnfs_0173201.pdb,0.0
00097_dnfs_0046675.pdb,0.0
00435_r1feb2024_0075620.pdb,0.0
00385_r1feb2024_0025809.pdb,0.0
00437_r1feb2024_0077389.pdb,0.0
00374_r1feb2024_0014475.pdb,0.0
00382_r1feb2024_0022653.pdb,0.0
00437_r1feb2024_0077194.pdb,0.0
00388_r1feb2024_0028558.pdb,0.0
00419_r1feb2024_0060002.pdb,0.0
00294_dnfs_0242964.pdb,0.0
00052_dnfs_0001434.pdb,0.0
00368_r1feb2024_0008716.pdb,0.0
00306_dnfs_0255227.pdb,0.0
00419_r1feb2024_0059859.pdb,0.0
00053_dnfs_0002637.pdb,0.0
00368_r1feb2024_0009100.pdb,0.0
00393_r1feb2024_0033944.pdb,0.0
00227_dnfs_0176580.pdb,0.0
00324_dnfs_0273635.pdb,0.0
00391_r1feb2024_0032091.pdb,0.0
00437_r1feb2024_0077863.pdb,0.0
00222_dnfs_0170839.pdb,0.0
00069_dnfs_0017921.pdb,0.0
00447_r1feb2024_0087185.pdb,0.0
00143_dnfs_0092387.pdb,0.0
00367_r1feb2024_0008142.pdb,0.0
00369_r1feb2024_0009561.pdb,0.0
00437_r1feb2024_0077288.pdb,0.0
00111_dnfs_0060289.pdb,0.0
00444_r1feb2024_0084360.pdb,0.0
00423_r1feb2024_0063835.pdb,0.0
00395_r1feb2024_0035250.pdb,0.0
00085_dnfs_0034049.pdb,0.0
00203_dnfs_0152465.pdb,0.0
00444_r1feb2024_0084320.pdb,0.0
00352_dnfs_0301604.pdb,0.0
00437_r1feb2024_0077681.pdb,0.0
00220_dnfs_0169406.pdb,0.0
00298_dnfs_0247452.pdb,0.0
00122_dnfs_0071248.pdb,0.0
00415_r1feb2024_0055816.pdb,0.0
00054_dnfs_0003369.pdb,0.0
00357_okr5d_0000077.pdb,0.0
00194_dnfs_0143505.pdb,0.0
00437_r1feb2024_0077743.pdb,0.0
00250_dnfs_0199718.pdb,0.0
00443_r1feb2024_0084108.pdb,0.0
00209_dnfs_0157949.pdb,0.0
00434_r1feb2024_0074663.pdb,0.0
00435_r1feb2024_0075548.pdb,0.0
00124_dnfs_0072988.pdb,0.0
00417_r1feb2024_0058014.pdb,0.0
00360_r1feb2024_0000665.pdb,0.0
00345_dnfs_0294415.pdb,0.0
00335_dnfs_0284494.pdb,0.0
00364_r1feb2024_0004826.pdb,0.0
00031_cpr7p_0016761.pdb,0.0
00401_r1feb2024_0041822.pdb,0.0
00266_dnfs_0215516.pdb,0.0
00097_dnfs_0046092.pdb,0.0
00298_dnfs_0247362.pdb,0.0
00337_dnfs_0286013.pdb,0.0
00277_dnfs_0226120.pdb,0.0
00372_r1feb2024_0012801.pdb,0.0
00372_r1feb2024_0013113.pdb,0.0
00287_dnfs_0236435.pdb,0.0
00438_r1feb2024_0079043.pdb,0.0
00437_r1feb2024_0077572.pdb,0.0
00446_r1feb2024_0086874.pdb,0.0
00375_r1feb2024_0015433.pdb,0.0
00054_dnfs_0003150.pdb,0.0
00357_okr5d_0000047.pdb,0.0
00357_okr5d_0000025.pdb,0.0
00213_dnfs_0161927.pdb,0.0
00433_r1feb2024_0074170.pdb,0.0
00251_dnfs_0200687.pdb,0.0
00378_r1feb2024_0018180.pdb,0.0
00124_dnfs_0073625.pdb,0.0
00384_r1feb2024_0025106.pdb,0.0
00357_okr5d_0000023.pdb,0.0
00125_dnfs_0074303.pdb,0.0
00124_dnfs_0073234.pdb,0.0
00053_dnfs_0002129.pdb,0.0
00140_dnfs_0089095.pdb,0.0
00079_dnfs_0028447.pdb,0.0
00241_dnfs_0190772.pdb,0.0
00340_dnfs_0289403.pdb,0.0
00404_r1feb2024_0044546.pdb,0.0
00059_dnfs_0007868.pdb,0.0
00341_dnfs_0290103.pdb,0.0
00175_dnfs_0123856.pdb,0.0
00386_r1feb2024_0027145.pdb,0.0
00401_r1feb2024_0041471.pdb,0.0
00050_cpr7p_0035825.pdb,0.0
00407_r1feb2024_0048169.pdb,0.0
00422_r1feb2024_0062986.pdb,0.0
00442_r1feb2024_0082229.pdb,0.0
00181_dnfs_0130742.pdb,0.0
00069_dnfs_0018723.pdb,0.0
00357_okr6d_0000445.pdb,0.0
00113_dnfs_0061992.pdb,0.0
00208_dnfs_0157381.pdb,0.0
00400_r1feb2024_0040265.pdb,0.0
00093_dnfs_0042350.pdb,0.0
00435_r1feb2024_0075508.pdb,0.0
00402_r1feb2024_0042522.pdb,0.0
00358_okr6d_0000509.pdb,0.0
00370_r1feb2024_0010337.pdb,0.0
00338_dnfs_0287724.pdb,0.0
00437_r1feb2024_0077267.pdb,0.0
00188_dnfs_0136835.pdb,0.0
00235_dnfs_0183916.pdb,0.0
00435_r1feb2024_0075603.pdb,0.0
00362_r1feb2024_0002742.pdb,0.0
00382_r1feb2024_0022214.pdb,0.0
00392_r1feb2024_0033070.pdb,0.0
00092_dnfs_0041146.pdb,0.0
00365_r1feb2024_0005810.pdb,0.0
00441_r1feb2024_0081693.pdb,0.0
00116_dnfs_0065198.pdb,0.0
00370_r1feb2024_0010766.pdb,0.0
00251_dnfs_0200564.pdb,0.0
00428_r1feb2024_0068804.pdb,0.0
00416_r1feb2024_0057063.pdb,0.0
00056_dnfs_0004937.pdb,0.0
00316_dnfs_0265293.pdb,0.0
00446_r1feb2024_0087172.pdb,0.0
00443_r1feb2024_0083622.pdb,0.0
00441_r1feb2024_0081886.pdb,0.0
00097_dnfs_0046117.pdb,0.0
00398_r1feb2024_0039173.pdb,0.0
00311_dnfs_0260332.pdb,0.0
00298_dnfs_0247136.pdb,0.0
00354_dnfs_0303731.pdb,0.0
00258_dnfs_0207618.pdb,0.0
00119_dnfs_0068727.pdb,0.0
00357_okr5d_0000110.pdb,0.0
00357_okr6d_0000161.pdb,0.0
00395_r1feb2024_0035515.pdb,0.0
00126_dnfs_0075147.pdb,0.0
00430_r1feb2024_0070647.pdb,0.0
00253_dnfs_0202678.pdb,0.0
00330_dnfs_0279738.pdb,0.0
00171_dnfs_0120287.pdb,0.0
00409_r1feb2024_0049626.pdb,0.0
00436_r1feb2024_0076194.pdb,0.0
00299_dnfs_0247991.pdb,0.0
00204_dnfs_0152872.pdb,0.0
00282_dnfs_0231257.pdb,0.0
00432_r1feb2024_0072828.pdb,0.0
00312_dnfs_0260990.pdb,0.0
00408_r1feb2024_0049043.pdb,0.0
00445_r1feb2024_0085964.pdb,0.0
00292_dnfs_0241310.pdb,0.0
00415_r1feb2024_0055795.pdb,0.0
00252_dnfs_0201719.pdb,0.0
00410_r1feb2024_0050700.pdb,0.0
00437_r1feb2024_0077390.pdb,0.0
00135_dnfs_0084698.pdb,0.0
00129_dnfs_0078313.pdb,0.0
00215_dnfs_0163941.pdb,0.0
00248_dnfs_0197240.pdb,0.0
00367_r1feb2024_0007267.pdb,0.0
00436_r1feb2024_0077171.pdb,0.0
00190_dnfs_0139562.pdb,0.0
00328_dnfs_0277486.pdb,0.0
00057_dnfs_0006434.pdb,0.0
00410_r1feb2024_0050720.pdb,0.0
00388_r1feb2024_0028336.pdb,0.0
00445_r1feb2024_0086034.pdb,0.0
00217_dnfs_0166231.pdb,0.0
00144_dnfs_0093679.pdb,0.0
00370_r1feb2024_0010776.pdb,0.0
00445_r1feb2024_0085546.pdb,0.0
00162_dnfs_0111331.pdb,0.0
00332_dnfs_0280878.pdb,0.0
00432_r1feb2024_0072488.pdb,0.0
00446_r1feb2024_0086698.pdb,0.0
00444_r1feb2024_0084200.pdb,0.0
00030_cpr7p_0016399.pdb,0.0
00441_r1feb2024_0081788.pdb,0.0
00077_dnfs_0026799.pdb,0.0
00419_r1feb2024_0059454.pdb,0.0
00430_r1feb2024_0070388.pdb,0.0
00172_dnfs_0120898.pdb,0.0
00301_dnfs_0250485.pdb,0.0
00056_dnfs_0005319.pdb,0.0
00290_dnfs_0239044.pdb,0.0
00215_dnfs_0164594.pdb,0.0
00431_r1feb2024_0071734.pdb,0.0
00425_r1feb2024_0065334.pdb,0.0
00432_r1feb2024_0072463.pdb,0.0
00357_okr6d_0000137.pdb,0.0
00400_r1feb2024_0040935.pdb,0.0
00213_dnfs_0162037.pdb,0.0
00275_dnfs_0224177.pdb,0.0
00392_r1feb2024_0032833.pdb,0.0
00444_r1feb2024_0084204.pdb,0.0
00358_okr6d_0000589.pdb,0.0
00418_r1feb2024_0058488.pdb,0.0
00359_okr7d_0001167.pdb,0.0
00417_r1feb2024_0057720.pdb,0.0
00411_r1feb2024_0051736.pdb,0.0
00414_r1feb2024_0054439.pdb,0.0
00434_r1feb2024_0074761.pdb,0.0
00214_dnfs_0162890.pdb,0.0
00223_dnfs_0172071.pdb,0.0
00445_r1feb2024_0085763.pdb,0.0
00377_r1feb2024_0017794.pdb,0.0
00275_dnfs_0224517.pdb,0.0
00407_r1feb2024_0047388.pdb,0.0
00333_dnfs_0282448.pdb,0.0
00098_dnfs_0047198.pdb,0.0
00417_r1feb2024_0057917.pdb,0.0
00157_dnfs_0106448.pdb,0.0
00387_r1feb2024_0027645.pdb,0.0
00262_dnfs_0211410.pdb,0.0
00307_dnfs_0256685.pdb,0.0
00434_r1feb2024_0074409.pdb,0.0
00107_dnfs_0056073.pdb,0.0
00385_r1feb2024_0025953.pdb,0.0
00430_r1feb2024_0070533.pdb,0.0
00418_r1feb2024_0059033.pdb,0.0
00153_dnfs_0102653.pdb,0.0
00267_dnfs_0216288.pdb,0.0
00434_r1feb2024_0075050.pdb,0.0
00421_r1feb2024_0061440.pdb,0.0
00124_dnfs_0073569.pdb,0.0
00382_r1feb2024_0022729.pdb,0.0
00434_r1feb2024_0074272.pdb,0.0
00254_dnfs_0203021.pdb,0.0
00290_dnfs_0238938.pdb,0.0
00097_dnfs_0046561.pdb,0.0
00202_dnfs_0151436.pdb,0.0
00301_dnfs_0249988.pdb,0.0
00431_r1feb2024_0071767.pdb,0.0
00422_r1feb2024_0062788.pdb,0.0
00225_dnfs_0174776.pdb,0.0
00444_r1feb2024_0084421.pdb,0.0
00387_r1feb2024_0027605.pdb,0.0
00250_dnfs_0199025.pdb,0.0
00183_dnfs_0132675.pdb,0.0
00423_r1feb2024_0063597.pdb,0.0
00444_r1feb2024_0084366.pdb,0.0
00053_dnfs_0002031.pdb,0.0
00263_dnfs_0212510.pdb,0.0
00263_dnfs_0212747.pdb,0.0
00123_dnfs_0071974.pdb,0.0
00128_dnfs_0077005.pdb,0.0
00434_r1feb2024_0074423.pdb,0.0
00339_dnfs_0288130.pdb,0.0
00361_r1feb2024_0001197.pdb,0.0
00371_r1feb2024_0012089.pdb,0.0
00103_dnfs_0052376.pdb,0.0
00444_r1feb2024_0084470.pdb,0.0
00075_dnfs_0024063.pdb,0.0
00403_r1feb2024_0043972.pdb,0.0
00418_r1feb2024_0058257.pdb,0.0
00415_r1feb2024_0055496.pdb,0.0
00293_dnfs_0241863.pdb,0.0
00076_dnfs_0025523.pdb,0.0
00429_r1feb2024_0070045.pdb,0.0
00373_r1feb2024_0013585.pdb,0.0
00401_r1feb2024_0041446.pdb,0.0
00205_dnfs_0154511.pdb,0.0
00422_r1feb2024_0062852.pdb,0.0
00211_dnfs_0160517.pdb,0.0
00399_r1feb2024_0039403.pdb,0.0
00253_dnfs_0202378.pdb,0.0
00347_dnfs_0296221.pdb,0.0
00433_r1feb2024_0074161.pdb,0.0
00304_dnfs_0252861.pdb,0.0
00428_r1feb2024_0068492.pdb,0.0
00441_r1feb2024_0082071.pdb,0.0
00435_r1feb2024_0075512.pdb,0.0
00369_r1feb2024_0010001.pdb,0.0
00357_okr6d_0000376.pdb,0.0
00418_r1feb2024_0058985.pdb,0.0
00242_dnfs_0191227.pdb,0.0
00357_dnfs_0305834.pdb,0.0
00298_dnfs_0247792.pdb,0.0
00252_dnfs_0201064.pdb,0.0
00400_r1feb2024_0040240.pdb,0.0
00370_r1feb2024_0010729.pdb,0.0
00369_r1feb2024_0010069.pdb,0.0
00321_dnfs_0269959.pdb,0.0
00445_r1feb2024_0085611.pdb,0.0
00090_dnfs_0039416.pdb,0.0
00419_r1feb2024_0059476.pdb,0.0
00357_okr5d_0000083.pdb,0.0
00394_r1feb2024_0034251.pdb,0.0
00262_dnfs_0211303.pdb,0.0
00308_dnfs_0257667.pdb,0.0
00116_dnfs_0065587.pdb,0.0
00267_dnfs_0216708.pdb,0.0
00413_r1feb2024_0053233.pdb,0.0
00435_r1feb2024_0075404.pdb,0.0
00149_dnfs_0097859.pdb,0.0
00434_r1feb2024_0074493.pdb,0.0
00418_r1feb2024_0059178.pdb,0.0
00281_dnfs_0230667.pdb,0.0
00403_r1feb2024_0043555.pdb,0.0
00421_r1feb2024_0061487.pdb,0.0
00401_r1feb2024_0041250.pdb,0.0
00231_dnfs_0180679.pdb,0.0
00182_dnfs_0131712.pdb,0.0
00214_dnfs_0163787.pdb,0.0
00343_dnfs_0291908.pdb,0.0
00144_dnfs_0093405.pdb,0.0
00302_dnfs_0251565.pdb,0.0
00213_dnfs_0162106.pdb,0.0
00321_dnfs_0269844.pdb,0.0
00170_dnfs_0119200.pdb,0.0
00060_dnfs_0009824.pdb,0.0
00382_r1feb2024_0022341.pdb,0.0
00192_dnfs_0140888.pdb,0.0
00224_dnfs_0173251.pdb,0.0
00328_dnfs_0277792.pdb,0.0
00336_dnfs_0285371.pdb,0.0
00261_dnfs_0210539.pdb,0.0
00368_r1feb2024_0008544.pdb,0.0
00088_dnfs_0036902.pdb,0.0
00371_r1feb2024_0012102.pdb,0.0
00214_dnfs_0162846.pdb,0.0
00310_dnfs_0259091.pdb,0.0
00382_r1feb2024_0023070.pdb,0.0
00309_dnfs_0257928.pdb,0.0
00416_r1feb2024_0056870.pdb,0.0
00424_r1feb2024_0064611.pdb,0.0
00397_r1feb2024_0037336.pdb,0.0
00403_r1feb2024_0043776.pdb,0.0
00411_r1feb2024_0051281.pdb,0.0
00320_dnfs_0269553.pdb,0.0
00401_r1feb2024_0042077.pdb,0.0
00403_r1feb2024_0043785.pdb,0.0
00314_dnfs_0263546.pdb,0.0
00277_dnfs_0226635.pdb,0.0
00375_r1feb2024_0015693.pdb,0.0
00427_r1feb2024_0068066.pdb,0.0
00232_dnfs_0181821.pdb,0.0
00259_dnfs_0207843.pdb,0.0
00388_r1feb2024_0028182.pdb,0.0
00401_r1feb2024_0041341.pdb,0.0
00437_r1feb2024_0077873.pdb,0.0
00323_dnfs_0271977.pdb,0.0
00322_dnfs_0271040.pdb,0.0
00332_dnfs_0281211.pdb,0.0
00287_dnfs_0236507.pdb,0.0
00162_dnfs_0111587.pdb,0.0
00350_dnfs_0298985.pdb,0.0
00388_r1feb2024_0028987.pdb,0.0
00447_r1feb2024_0087426.pdb,0.0
00257_dnfs_0206745.pdb,0.0
00249_dnfs_0198814.pdb,0.0
00324_dnfs_0272836.pdb,0.0
00097_dnfs_0045927.pdb,0.0
00351_dnfs_0300378.pdb,0.0
00357_okr6d_0000019.pdb,0.0
00389_r1feb2024_0029212.pdb,0.0
00383_r1feb2024_0023566.pdb,0.0
00408_r1feb2024_0049140.pdb,0.0
00434_r1feb2024_0074743.pdb,0.0
00173_dnfs_0122318.pdb,0.0
00371_r1feb2024_0011473.pdb,0.0
00132_dnfs_0081385.pdb,0.0
00316_dnfs_0265129.pdb,0.0
00441_r1feb2024_0081952.pdb,0.0
00234_dnfs_0183566.pdb,0.0
00357_okr5d_0000119.pdb,0.0
00437_r1feb2024_0078000.pdb,0.0
00150_dnfs_0098882.pdb,0.0
00262_dnfs_0211659.pdb,0.0
00032_cpr7p_0018270.pdb,0.0
00415_r1feb2024_0055939.pdb,0.0
00405_r1feb2024_0045645.pdb,0.0
00271_dnfs_0220612.pdb,0.0
00207_dnfs_0156274.pdb,0.0
00022_cpr7p_0007580.pdb,0.0
00121_dnfs_0070033.pdb,0.0
00118_dnfs_0066849.pdb,0.0
00401_r1feb2024_0041501.pdb,0.0
00265_dnfs_0214318.pdb,0.0
00446_r1feb2024_0086390.pdb,0.0
00174_dnfs_0123541.pdb,0.0
00119_dnfs_0067829.pdb,0.0
00132_dnfs_0081125.pdb,0.0
00014_cpr7p_0000325.pdb,0.0
00380_r1feb2024_0020959.pdb,0.0
00441_r1feb2024_0081616.pdb,0.0
00382_r1feb2024_0022241.pdb,0.0
00402_r1feb2024_0042620.pdb,0.0
00396_r1feb2024_0037158.pdb,0.0
00306_dnfs_0255043.pdb,0.0
00126_dnfs_0075168.pdb,0.0
00250_dnfs_0198989.pdb,0.0
00416_r1feb2024_0057134.pdb,0.0
00369_r1feb2024_0009576.pdb,0.0
00375_r1feb2024_0015618.pdb,0.0
00183_dnfs_0132260.pdb,0.0
00444_r1feb2024_0084219.pdb,0.0
00445_r1feb2024_0085859.pdb,0.0
00402_r1feb2024_0042943.pdb,0.0
00350_dnfs_0298882.pdb,0.0
00428_r1feb2024_0069004.pdb,0.0
00258_dnfs_0207235.pdb,0.0
00058_dnfs_0007297.pdb,0.0
00427_r1feb2024_0068170.pdb,0.0
00118_dnfs_0067402.pdb,0.0
00370_r1feb2024_0011114.pdb,0.0
00053_dnfs_0002459.pdb,0.0
00434_r1feb2024_0075067.pdb,0.0
00259_dnfs_0207839.pdb,0.0
00020_cpr7p_0006506.pdb,0.0
00286_dnfs_0235691.pdb,0.0
00176_dnfs_0125008.pdb,0.0
00315_dnfs_0264792.pdb,0.0
00327_dnfs_0276455.pdb,0.0
00059_dnfs_0008201.pdb,0.0
00235_dnfs_0184771.pdb,0.0
00334_dnfs_0282909.pdb,0.0
00409_r1feb2024_0049180.pdb,0.0
00135_dnfs_0084815.pdb,0.0
00346_dnfs_0295728.pdb,0.0
00435_r1feb2024_0075883.pdb,0.0
00388_r1feb2024_0028947.pdb,0.0
00391_r1feb2024_0031846.pdb,0.0
00415_r1feb2024_0055710.pdb,0.0
00311_dnfs_0259969.pdb,0.0
00402_r1feb2024_0042303.pdb,0.0
00381_r1feb2024_0021763.pdb,0.0
00158_dnfs_0107227.pdb,0.0
00231_dnfs_0179966.pdb,0.0
00443_r1feb2024_0083992.pdb,0.0
00329_dnfs_0278514.pdb,0.0
00351_dnfs_0300648.pdb,0.0
00352_dnfs_0301161.pdb,0.0
00382_r1feb2024_0022306.pdb,0.0
00401_r1feb2024_0041643.pdb,0.0
00366_r1feb2024_0006897.pdb,0.0
00403_r1feb2024_0043966.pdb,0.0
00178_dnfs_0127284.pdb,0.0
00173_dnfs_0122309.pdb,0.0
00198_dnfs_0147637.pdb,0.0
00154_dnfs_0102999.pdb,0.0
00233_dnfs_0182687.pdb,0.0
00065_dnfs_0014332.pdb,0.0
00164_dnfs_0112827.pdb,0.0
00179_dnfs_0128363.pdb,0.0
00441_r1feb2024_0081944.pdb,0.0
00402_r1feb2024_0042365.pdb,0.0
00257_dnfs_0206730.pdb,0.0
00052_dnfs_0000829.pdb,0.0
00445_r1feb2024_0085890.pdb,0.0
00435_r1feb2024_0075649.pdb,0.0
00021_cpr7p_0007127.pdb,0.0
00431_r1feb2024_0071755.pdb,0.0
00371_r1feb2024_0011485.pdb,0.0
00428_r1feb2024_0069008.pdb,0.0
00408_r1feb2024_0049079.pdb,0.0
00446_r1feb2024_0086886.pdb,0.0
00358_okr6d_0000576.pdb,0.0
00370_r1feb2024_0010594.pdb,0.0
00419_r1feb2024_0059227.pdb,0.0
00277_dnfs_0226295.pdb,0.0
00444_r1feb2024_0084811.pdb,0.0
00237_dnfs_0186764.pdb,0.0
00417_r1feb2024_0058049.pdb,0.0
00378_r1feb2024_0018425.pdb,0.0
00226_dnfs_0175577.pdb,0.0
00328_dnfs_0277109.pdb,0.0
00053_dnfs_0002042.pdb,0.0
00251_dnfs_0200750.pdb,0.0
00227_dnfs_0175897.pdb,0.0
00155_dnfs_0104415.pdb,0.0
00278_dnfs_0226837.pdb,0.0
00139_dnfs_0088257.pdb,0.0
00443_r1feb2024_0083888.pdb,0.0
00394_r1feb2024_0034206.pdb,0.0
00443_r1feb2024_0083897.pdb,0.0
00369_r1feb2024_0009811.pdb,0.0
00167_dnfs_0116149.pdb,0.0
00302_dnfs_0250918.pdb,0.0
00101_dnfs_0050048.pdb,0.0
00230_dnfs_0179780.pdb,0.0
00444_r1feb2024_0085055.pdb,0.0
00434_r1feb2024_0075159.pdb,0.0
00227_dnfs_0176750.pdb,0.0
00133_dnfs_0081890.pdb,0.0
00437_r1feb2024_0077437.pdb,0.0
00441_r1feb2024_0081835.pdb,0.0
00334_dnfs_0283746.pdb,0.0
00428_r1feb2024_0068415.pdb,0.0
00369_r1feb2024_0009958.pdb,0.0
00393_r1feb2024_0033922.pdb,0.0
00434_r1feb2024_0075080.pdb,0.0
00043_cpr7p_0028573.pdb,0.0
00185_dnfs_0134632.pdb,0.0
00169_dnfs_0117950.pdb,0.0
00445_r1feb2024_0086001.pdb,0.0
00436_r1feb2024_0077151.pdb,0.0
00341_dnfs_0289878.pdb,0.0
00445_r1feb2024_0086116.pdb,0.0
00334_dnfs_0283516.pdb,0.0
00424_r1feb2024_0064951.pdb,0.0
00221_dnfs_0170327.pdb,0.0
00298_dnfs_0247651.pdb,0.0
00446_r1feb2024_0086814.pdb,0.0
00367_r1feb2024_0007626.pdb,0.0
00129_dnfs_0078095.pdb,0.0
00430_r1feb2024_0070869.pdb,0.0
00108_dnfs_0057025.pdb,0.0
00281_dnfs_0230222.pdb,0.0
00419_r1feb2024_0060003.pdb,0.0
00197_dnfs_0145943.pdb,0.0
00112_dnfs_0061504.pdb,0.0
00209_dnfs_0158305.pdb,0.0
00295_dnfs_0243952.pdb,0.0
00357_okr6d_0000018.pdb,0.0
00215_dnfs_0164008.pdb,0.0
00045_cpr7p_0031112.pdb,0.0
00357_okr5d_0000146.pdb,0.0
00415_r1feb2024_0055389.pdb,0.0
00436_r1feb2024_0077133.pdb,0.0
00189_dnfs_0138440.pdb,0.0
00160_dnfs_0109612.pdb,0.0
00328_dnfs_0277507.pdb,0.0
00069_dnfs_0018081.pdb,0.0
00308_dnfs_0257719.pdb,0.0
00200_dnfs_0149013.pdb,0.0
00114_dnfs_0063332.pdb,0.0
00375_r1feb2024_0015256.pdb,0.0
00402_r1feb2024_0042697.pdb,0.0
00125_dnfs_0074763.pdb,0.0
00353_dnfs_0301946.pdb,0.0
00141_dnfs_0090660.pdb,0.0
00340_dnfs_0289376.pdb,0.0
00251_dnfs_0200423.pdb,0.0
00089_dnfs_0038067.pdb,0.0
